,Lon,Lat,Clave,Edo,Est,Tmed_1,Tmed_2,Tmed_3,Tmed_4,Tmed_5,Tmed_6,Tmed_7,Tmed_8,Tmed_9,Tmed_10,Tmed_11,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11
192,-99.05,19.63,K27MX,MEX,km 27+250 Méx.,15.01612903,18.50892857,18.13709677,18.96666667,20.53225806,19.31666667,18.01612903,18.91129032,18.3,18.3,17.0,8.032258065,10.125,9.306451613,10.43333333,11.30645161,11.73333333,11.5,11.87096774,11.5,11.3,8.9,24.05806452,26.89285714,26.96774194,27.5,29.75806452,26.9,24.53225806,25.951612899999997,25.1,25.2,25.1
193,-98.86,19.64,SNLMX,MEX,San Lucas Mex.,12.59677419,15.09821429,17.12096774,17.24166667,19.13709677,18.91666667,17.68548387,18.12096774,16.6,17.2,16.1,3.193548387,5.089285714,7.387096774,7.9,9.596774194,11.7,10.5,10.82258065,9.0,10.0,7.9,22.93333333,25.10714286,26.85483871,26.58333333,28.67741935,26.13333333,24.87096774,25.41935484,24.3,24.5,24.3
194,-99.3,19.7,CNPMX,MEX,La Concepción Méx.,12.62903226,15.21153846,16.14516129,17.28571429,18.67741935,18.13333333,17.0,17.56896552,17.0,16.6,16.1,2.935483871,4.442307692,5.290322581,7.071428571,8.419354839,10.4,9.741935483999999,9.896551724,10.1,9.8,8.3,22.30645161,25.98076923,27.0,27.5,28.93548387,25.86666667,24.25806452,25.24137931,23.9,23.4,23.8
195,-99.18,19.74,PCGMX,MEX,Puente Colgante Méx.,11.70967742,14.14285714,15.72580645,16.48333333,18.46774194,17.96666667,16.66129032,17.28333333,16.4,15.0,14.8,2.419354839,4.285714286,5.967741935,6.733333332999999,8.548387097,10.06666667,8.903225806,9.166666667000001,8.4,7.1,6.4,21.51612903,24.0,25.48387097,26.23333333,28.38709677,25.86666667,24.41935484,25.4,24.3,22.9,23.2
196,-99.12,19.9,TTQMX,MEX,Tajo de Tequixquiac Mex.,12.08064516,14.57142857,16.12903226,17.41666667,18.87096774,18.2,16.96774194,17.87096774,17.2,17.3,15.6,1.967741935,3.392857143,4.451612903,5.766666667000001,7.709677419,9.766666667,9.225806452,9.096774194,9.0,9.5,7.0,22.37096774,25.75,27.80645161,29.06666667,30.03225806,26.63333333,24.70967742,26.64516129,25.4,25.0,24.2
197,-101.93,18.92,ZICMC,MICH,Zicuirán Mich.,28.5,28.8125,28.94354839,28.65,30.62903226,30.35714286,29.56034483,27.57258065,28.7,29.4,29.9,17.12903226,17.07142857,17.40322581,16.41666667,18.548387100000003,20.94642857,19.84482759,17.53225806,17.8,19.4,20.6,36.85483871,40.55357143,40.48387097,40.88333333,42.70967742,39.76785714,39.27586207,37.61290323,39.5,39.4,39.2
198,-102.37,19.08,APTMC,MICH,Apatzingán Mich.,24.31451613,26.02678571,27.62903226,26.91666667,29.575,29.99107143,28.04310345,27.85322581,27.9,27.8,27.4,15.09677419,16.21428571,17.30645161,15.65,19.36666667,21.98214286,20.82758621,20.58064516,20.8,20.3,19.8,34.25925926,35.83928571,37.95161289999999,38.18333333,39.78333333,38.0,35.25862069,35.12580645,35.0,35.3,35.0
199,-102.87,19.21,LOLMC,MICH,Los Olivos Mich.,26.298387100000003,28.40178571,27.94354839,28.06666667,30.46774194,30.35714286,29.086206899999997,27.11206897,26.9,28.3,28.3,14.5,16.03571429,16.46774194,15.53333333,18.98387097,21.46428571,19.0862069,16.89655172,15.6,19.7,20.0,35.53333333,40.76785714,39.41935484,40.6,41.95161289999999,39.25,39.08620689999999,37.32758621,38.2,37.0,36.6
200,-102.77,19.29,CHLMC,JAL,Constitución de Apatzingán Jal.,26.40322581,28.83035714,29.07258065,28.8,31.06451613,30.6875,29.20689655,26.89516129,27.3,28.1,28.6,15.29032258,16.98214286,17.51612903,16.3,19.5,21.89285714,19.25862069,17.38709677,16.6,19.6,20.4,35.30645161,40.67857143,40.62903226,41.3,42.62903226,39.48214286,39.15517241,36.40322581,37.9,36.6,36.8
201,-101.05,19.49,PDBMC,MICH,Planta de Bombeo Mich.,14.78225806,18.78,21.01612903,21.15178571,23.91129032,22.725,21.04310345,21.22580645,20.7,19.6,18.6,5.032258065,7.56,9.548387097,9.214285713999999,13.08064516,14.28333333,12.65517241,12.56451613,12.2,11.7,10.1,24.75,30.0,32.48387097,33.08928571,34.74193548,31.16666667,29.43103448,29.88709677,29.1,27.5,27.1
202,-101.45,19.55,VJIMC,MICH,Villa Jiménez Mich.,13.28225806,16.13461538,17.91935484,18.11206897,20.75892857,20.76666667,18.99137931,19.15322581,18.7,17.8,16.6,2.967741935,5.0,6.693548387000001,6.396551724,10.5,12.8,12.0,11.40322581,10.9,10.0,7.6,25.20689655,27.26923077,29.14516129,29.82758621,31.01785714,28.73333333,25.98275862,26.90322581,26.5,25.6,25.6
203,-101.26,19.63,COIMC,MICH,Coíntzio Mich.,14.74032258,17.0625,18.89516129,19.35833333,21.59677419,20.76666667,18.71724138,19.16666667,19.1,18.4,17.8,5.4193548389999995,6.732142857,8.225806452,8.383333333,11.37096774,13.51666667,12.22413793,12.18333333,12.6,12.1,10.7,24.16666667,27.39285714,29.56451613,30.33333333,31.82258065,28.01666667,25.21034483,26.15,25.7,24.8,24.9
204,-101.18,19.69,MORMC,MICH,Morelia Mich.,16.02419355,18.63,19.88709677,20.61666667,22.71774194,21.44166667,19.59482759,20.21774194,20.0,19.4,18.7,7.64516129,9.62,10.90322581,11.63333333,14.33870968,15.18333333,13.55172414,13.56451613,13.9,13.0,11.8,25.14516129,27.64,28.87096774,29.6,31.09677419,27.7,25.63793103,26.87096774,26.2,25.7,25.5
205,-101.1,19.7,MCEMC,MICH,Morelia Centro Mich.,16.17096774,18.46,19.90322581,20.3,22.548387100000003,21.12,19.81896552,20.11612903,20.0,19.5,19.1,8.309677419,10.22,11.64516129,11.86666667,14.70967742,14.82333333,14.20689655,13.60967742,14.6,13.7,12.7,23.98333333,26.7,28.16129032,28.73333333,30.38709677,27.41666667,25.43103448,26.62258065,25.5,25.3,25.5
206,-100.55,19.7,CHIMC,MICH,Ciudad Hidalgo Mich.,14.04032258,15.9375,17.43548387,18.28333333,19.96774194,19.67307692,18.63793103,19.59166667,18.7,18.9,18.4,5.112903226,6.232142857,7.612903226,7.333333333,10.38709677,12.80769231,11.44827586,12.05,12.2,12.2,12.0,23.92258065,25.64285714,27.25806452,29.23333333,29.548387100000003,26.53846154,25.82758621,27.13333333,25.2,25.6,24.9
207,-100.87,19.83,MLPMC,MICH,Malpaís Mich.,14.80645161,17.19642857,19.12903226,19.31666667,21.78225806,21.975,20.16071429,20.73421053,20.5,19.6,17.9,4.064516128999999,5.410714286,7.629032258,7.25,10.24193548,13.86666667,12.01785714,12.60526316,12.3,11.2,9.9,24.61851852,28.98214286,30.62903226,31.38333333,33.32258065,30.08333333,28.30357143,28.86315789,28.7,28.0,25.9
208,-102.65,19.84,SJUMC,MICH,San Juanico Mich.,16.31451613,18.0,19.48387097,19.38333333,21.93103448,22.06666667,20.29310345,20.79032258,20.4,20.3,19.6,7.370967742,8.428571429,10.0,9.466666667,12.62068966,16.33333333,14.68965517,14.77419355,14.8,14.6,12.9,25.375,27.57142857,28.96774194,29.3,31.24137931,27.8,25.89655172,26.80645161,26.0,26.0,26.2
209,-100.44,19.89,MRVMC,MICH,Maravatío Mich.,14.7983871,16.98214286,18.72580645,18.16071429,20.048387100000003,19.18333333,18.65384615,19.50833333,18.9,18.9,18.1,3.516129032,5.321428571,7.483870968,6.5,8.419354839,8.9,9.423076923,10.51666667,10.0,10.6,8.9,26.53333333,28.64285714,29.96774194,29.82142857,31.67741935,29.46666667,27.88461538,28.5,27.8,27.3,27.4
210,-102.14,19.96,UREMC,MICH,Urepetiro Mich.,13.02419355,14.89285714,17.362000000000002,18.23611111,20.20652174,20.5,18.15740741,18.21612903,17.3,16.9,16.0,3.14516129,4.0178571430000005,5.864,7.3611111110000005,9.804347826,12.55,11.74074074,11.56451613,10.4,9.7,8.4,24.36842105,25.76785714,28.86,29.11111111,30.60869565,28.45,24.57407407,24.86774194,24.1,24.0,23.6
211,-100.45,19.97,EGIMC,MICH,El Gigante Mich.,15.68548387,18.4375,20.04310345,20.25833333,22.58064516,21.80833333,19.70967742,20.43548387,19.3,19.4,18.4,4.677419355,6.946428571,8.327586207000001,8.4,11.70967742,13.51666667,12.08064516,12.51612903,11.6,11.8,9.6,26.26774194,29.92857143,31.75862069,32.11666667,33.45161289999999,30.1,27.33870968,28.35483871,27.0,27.0,27.2
212,-102.72,20.07,SAHMC,MICH,Sahuayo Mich.,15.71774194,18.25892857,20.71774194,21.4,21.64516129,21.17857143,20.73275862,20.59482759,20.6,20.3,20.1,5.435483871000001,7.928571429,10.79032258,11.46666667,11.40322581,11.55357143,11.48275862,11.60344828,11.8,12.0,11.2,27.7173913,28.58928571,30.64516129,31.33333333,31.88709677,30.80357143,29.98275862,29.586206899999997,29.4,28.6,29.0
213,-102.4,20.1,SSIMC,MICH,San Simón Mich.,19.62903226,23.51785714,24.90322581,24.70689655,26.01785714,24.64285714,23.46551724,23.57142857,23.2,22.7,21.3,12.29032258,15.89285714,17.96774194,17.82758621,19.25,18.42857143,17.20689655,16.53571429,15.8,15.7,13.8,27.49310345,31.14285714,31.83870968,31.586206899999997,32.78571429,30.85714286,29.72413793,30.60714286,30.6,29.7,28.8
214,-102.75,20.15,LPAMC,MICH,La Palma Mich.,16.74677419,19.72142857,21.47931034,22.24117647,24.2125,24.3625,22.77,23.24354839,22.7,22.4,20.9,9.816129032000001,12.51904762,12.93103448,14.02352941,16.70357143,18.77083333,16.885,17.30322581,17.1,16.4,14.6,25.13461538,26.92380952,30.02758621,30.45882353,31.72142857,29.95416667,28.655,29.18387097,28.3,28.4,27.1
215,-101.6,20.3,PORMC,MICH,Pastor Ortiz Mich.,13.70967742,16.60714286,18.46551724,19.03571429,22.0,21.61666667,19.96,19.93548387,18.9,18.4,17.5,4.838709677,6.392857143,8.344827586000001,8.785714286000001,12.44827586,13.4,12.0,11.80645161,11.0,11.2,9.5,23.32068966,26.82142857,28.586206899999997,29.28571429,31.55172414,29.83333333,27.92,28.06451613,26.7,25.6,25.6
216,-101.46,20.32,CBLMC,MICH,Casa Blanca Mich.,14.70967742,17.34821429,20.05645161,21.13888889,24.24193548,24.5,22.78225806,21.951612899999997,21.1,20.3,19.2,5.112903226,6.053571429,8.838709677,8.925925926,12.77419355,15.48214286,14.41935484,14.09677419,13.1,12.8,10.5,26.46428571,28.64285714,31.27419355,33.35185185,35.70967742,33.51785714,31.14516129,29.80645161,29.0,27.8,27.9
217,-99.18,18.57,HIGMR,MOR,Higuerón Mor.,20.66129032,24.01923077,27.048387100000003,27.54761905,28.951612899999997,26.98333333,25.58064516,25.62068966,25.1,24.1,23.2,12.48387097,15.46153846,19.32258065,19.61904762,21.19354839,21.46666667,20.16129032,20.20689655,19.9,20.1,18.0,28.53333333,32.57692308,34.77419355,35.47619048,36.70967742,32.5,31.0,31.03448276,30.2,28.2,28.4
218,-99.2,18.6,JOJMR,MOR,Jojutla Mor.,22.43548387,25.83928571,28.08870968,28.28214286,29.04032258,27.20833333,26.14516129,26.82258065,26.6,26.1,25.5,10.69354839,13.91071429,17.451612899999997,17.52857143,19.46774194,20.9,19.548387100000003,19.72580645,19.8,19.8,17.3,33.95,37.76785714,38.72580645,39.03571429,38.61290323,33.51666667,32.74193548,33.91935484,33.4,32.4,33.7
219,-104.89,21.49,TEPNR,NAY,Tepic Nay.,21.0,21.25892857,22.66935484,23.235,24.67419355,26.98333333,26.51129032,26.28709677,25.7,25.2,23.8,13.98709677,13.90714286,14.12580645,14.68333333,16.65483871,20.45,20.951612899999997,21.57741935,21.0,20.3,18.1,28.13103448,28.61071429,31.21290323,31.78666667,32.69354839,33.51666667,32.07096774,30.99677419,30.4,30.1,29.5
220,-105.39,22.47,ACAPONETA,NAY,Acaponeta Nay. SMN*,23.30806452,23.26296296,23.728,24.91333333,26.59354839,30.08035714,30.67096774,29.50806452,29.3,28.7,28.0,15.93225806,15.56666667,14.5,16.7,19.00967742,24.29285714,25.16774194,24.40645161,24.2,23.8,21.8,31.31111111,30.95925926,32.955999999999996,33.12666667,34.17741935,35.86785714,36.17419355,34.60967742,34.3,33.6,34.2
221,-100.17,23.68,DARNL,NL,Doctor Arroyo N.L.,14.75806452,18.33928571,18.77419355,20.27777778,23.98387097,23.2,22.25806452,23.76666667,22.0,21.3,18.6,6.64516129,9.392857142999999,10.90322581,10.7037037,15.67741935,16.06666667,15.22580645,16.06666667,14.9,13.9,11.1,24.00357143,27.28571429,26.64516129,29.85185185,32.29032258,30.33333333,29.29032258,31.46666667,29.1,28.6,26.1
222,-99.78,23.98,ZRGNL,NL,Zaragoza N.L.,14.46774194,19.05769231,17.93103448,21.55,24.30645161,23.83928571,22.34,23.6,21.1,20.9,18.3,6.4193548389999995,9.884615385,9.724137931,11.56666667,15.77419355,16.96428571,14.92,15.56666667,14.1,13.6,10.6,24.41538462,28.23076923,26.13793103,31.53333333,32.83870968,30.71428571,29.76,31.63333333,28.2,28.3,26.1
223,-99.82,24.1,ARRNL,NL,Aramberri N.L.,14.83333333,19.00961538,18.52586207,22.20833333,26.05833333,26.14166667,25.62096774,27.60322581,23.9,21.9,18.5,6.1333333329999995,8.961538462,10.62068966,12.31666667,18.28333333,19.35,18.12903226,19.79032258,17.4,14.2,10.3,25.43103448,29.05769231,26.43103448,32.1,33.83333333,32.93333333,33.11290323,35.41612903,30.5,29.6,26.8
224,-100.08,24.83,GALNL,NL,Galeana N.L.,11.70967742,15.65740741,15.88392857,18.41666667,21.21774194,20.96666667,19.95967742,21.65833333,18.5,17.7,15.4,5.225806452,8.12962963,9.553571429,10.63333333,14.27419355,15.23333333,14.20967742,14.78333333,13.2,11.4,9.2,19.81481481,23.18518519,22.21428571,26.2,28.16129032,26.7,25.70967742,28.53333333,23.7,24.0,21.6
225,-99.4,24.94,CPRNL,NL,José López Portillo N.L.,14.91346154,18.96,20.55769231,23.79166667,27.56896552,29.73333333,29.72580645,31.76774194,27.8,24.3,19.1,8.788461538,12.38,14.65384615,16.65,22.03448276,23.43333333,23.77419355,24.91935484,22.6,18.4,12.8,23.90769231,25.54,26.46153846,30.93333333,33.10344828,36.03333333,35.67741935,38.61612903,33.0,30.1,25.4
226,-100.55,25.03,SRANL,NL,San Rafael N.L.,10.11290323,14.98214286,15.57258065,16.73076923,21.048387100000003,20.85,19.62096774,21.33870968,19.2,17.8,15.0,-1.35483871,3.571428571,5.612903226,5.076923077,10.5,10.91666667,10.01612903,10.90322581,10.4,7.4,5.1,22.31935484,26.39285714,25.53225806,28.38461538,31.59677419,30.78333333,29.22580645,31.77419355,28.1,28.3,25.0
227,-100.13,25.43,LBCNL,NL,La Boca N.L.,14.22222222,18.03,19.71,23.15833333,27.58928571,29.75,30.38709677,32.375,27.9,24.0,18.0,7.314814815,10.34,13.8,14.78333333,21.89285714,23.16666667,22.74193548,24.46666667,22.5,17.9,11.3,24.94827586,25.72,25.62,31.53333333,33.28571429,36.33333333,38.03225806,40.28333333,33.3,30.0,24.6
228,-100.2,25.52,ECSNL,NL,El Cerrito N.L.,13.48214286,17.42,19.34782609,21.28333333,26.22413793,28.06666667,28.19354839,29.88709677,26.2,23.3,17.9,5.178571429,8.68,12.52173913,12.23333333,20.51724138,21.43333333,20.16129032,22.12903226,20.7,16.6,9.9,24.71290323,26.16,26.17391304,30.33333333,31.93103448,34.7,36.22580645,37.64516129,31.7,29.9,25.9
229,-100.27,25.68,MTRNL,NL,Monterrey N.L.,15.33928571,19.55555556,19.67857143,24.55833333,27.95833333,30.79166667,31.09677419,32.24193548,28.7,25.2,19.6,8.803571429,12.7962963,13.57142857,17.1,22.26666667,24.35,24.12903226,25.30645161,23.4,19.1,12.7,26.01666667,26.31481481,25.78571429,32.01666667,33.65,37.23333333,38.06451613,39.17741935,34.0,31.3,26.6
230,-100.3,25.73,OBSNL,NL,Observatorio de Nuevo León N.L.,15.96538462,19.43518519,20.08076923,24.60666667,27.73,30.55666667,30.54516129,32.12741935,28.9,25.6,19.9,9.296153846000001,12.98518519,14.03846154,17.22333333,22.07,23.90666667,23.51935484,24.91612903,23.6,19.2,13.5,25.56333333,25.88518519,26.12307692,31.99,33.39,37.20666667,37.57096774,39.33870968,34.3,32.0,26.4
231,-100.27,25.8,CANNL,NL,El Canadá N.L.,15.48076923,19.62,19.90740741,24.28333333,27.96666667,30.85344828,31.53703704,32.6016129,28.7,25.3,20.0,8.923076923,12.4,14.18518519,15.8,22.36666667,24.18965517,24.18518519,24.80645161,23.2,18.9,12.9,26.968000000000004,26.84,25.62962963,32.76666667,33.56666667,37.51724138,38.88888889,40.39677419,34.2,31.8,27.0
232,-100.17,25.95,CDFNL,NL,Ciénega de Flores N.L.,13.93965517,16.76851852,18.38392857,23.325,26.02419355,29.43333333,29.798387100000003,31.45967742,27.8,24.7,19.5,7.103448276,9.925925926,12.25,14.63333333,18.56451613,21.86666667,22.51612903,24.17741935,21.7,18.4,12.8,23.55172414,23.61111111,24.51785714,32.01666667,33.48387097,37.0,37.08064516,38.74193548,33.9,30.9,26.2
233,-99.61,26.09,CRVNL,NL,Cerralvo N.L.,13.13793103,17.51923077,19.21296296,23.34166667,26.98333333,29.60833333,30.62096774,31.68333333,28.1,23.9,17.6,7.0,10.21153846,13.14814815,14.53333333,20.6,22.36666667,22.30645161,23.01666667,21.7,17.3,11.2,22.02258065,24.82692308,25.27777778,32.15,33.36666667,36.85,38.93548387,40.35,34.5,30.5,23.9
234,-96.48,15.67,PTAOX,OAX,Puerto Ángel Oax.,27.45967742,27.48076923,28.11290323,28.27407407,29.25555556,29.275,29.36896552,29.294,29.3,28.3,28.4,21.92580645,22.19230769,22.95483871,23.11111111,24.87407407,24.98571429,24.75172414,24.564,24.5,23.6,23.2,32.83571429,32.76923077,33.27096774,33.43703704,33.63703704,33.56428571,33.9862069,34.024,34.1,32.9,33.6
235,-94.82,16.58,CHIOX,OAX,Chicapa Oax.,25.80172414,28.13888889,28.57758621,29.63333333,31.97413793,30.675,30.54032258,30.5625,30.3,29.1,27.6,21.77586207,22.14814815,22.96551724,24.58333333,26.15517241,25.8,25.72580645,25.25,25.0,24.7,23.2,31.55357143,34.12962963,34.18965517,34.68333333,37.79310345,35.55,35.35483871,35.875,35.6,33.4,32.1
236,-95.93,16.65,BOQOX,OAX,Boquilla 1 Oax.,22.75806452,26.41071429,27.548387100000003,29.4,31.31481481,29.89285714,29.06451613,28.62931034,28.3,27.4,25.4,11.19354839,14.53571429,16.29032258,17.53333333,21.51851852,21.57142857,20.16129032,20.48275862,19.9,19.7,16.3,33.83870968,38.28571429,38.80645161,41.26666667,41.11111111,38.21428571,37.96774194,36.77586207,36.8,35.1,34.6
237,-96.7,17.0,OAOOX,OAX,Observatorio de Aeropuerto Oaxaca Oax.,18.90806452,21.98035714,22.47419355,23.71666667,24.57758621,23.29333333,22.32419355,22.83333333,22.2,21.7,20.3,9.464516129,12.13571429,12.80322581,14.19,15.96206897,16.00666667,14.62580645,14.6,14.3,14.5,11.9,28.06896552,31.825,32.14516129,33.24333333,33.19310345,30.58,30.02258065,31.06666667,30.1,28.9,28.7
238,-96.73,17.07,OACOX,OAX,Oaxaca Centro Oax.,19.951612899999997,23.575,24.425,25.88793103,26.68103448,24.77678571,24.05434783,24.28448276,23.8,22.6,22.0,11.61290323,14.51538462,15.31666667,16.84482759,18.62068966,17.96428571,16.86956522,17.13793103,16.6,16.2,14.8,28.5,32.63461538,33.53333333,34.93103448,34.74137931,31.58928571,31.23913043,31.43103448,30.9,28.9,29.3
239,-95.48,17.45,MAROX,OAX,María Lombardo Oax.,21.29807692,24.37037037,24.85185185,27.78333333,30.96774194,28.875,27.28225806,28.3,27.4,25.8,23.4,16.84615385,18.55555556,18.85185185,20.18333333,23.87096774,23.0,21.83870968,22.4,22.0,21.3,19.4,28.2,30.18518519,30.85185185,35.38333333,38.06451613,34.75,32.72580645,34.2,32.8,30.4,27.5
240,-97.78,17.81,HLOOX,OAX,Observatorio de Huajuapan de León Oax.,17.60967742,20.72321429,22.37096774,23.67666667,24.90322581,23.41333333,21.63709677,21.84,21.7,21.6,19.8,6.687096774,9.703571429,11.36774194,12.89333333,15.02903226,16.44,14.32258065,14.19,14.0,14.8,11.4,27.72903226,31.74285714,33.37419355,34.46,34.77741935,30.38666667,28.951612899999997,29.49,29.3,28.3,28.1
241,-96.2,17.87,JACOX,OAX,Jacatepec Oax.,21.99166667,25.40178571,25.78333333,28.0,30.90645161,29.10833333,27.94354839,28.775,28.0,26.8,23.8,17.05,19.28571429,19.23333333,19.93333333,21.82258065,22.08333333,21.58064516,22.08333333,21.6,21.4,18.9,28.25,31.51785714,32.33333333,36.06666667,39.99032258,36.13333333,34.30645161,35.46666667,34.4,32.2,28.8
242,-96.53,17.88,SFUOX,OAX,San Felipe Usila Oax.,20.18965517,22.69642857,23.9137931,26.05,29.82258065,28.25892857,27.12903226,27.225,26.8,26.0,22.7,15.37931034,16.67857143,17.31034483,18.06666667,22.19354839,21.69642857,20.67741935,20.76666667,20.3,20.2,17.9,27.07407407,28.71428571,30.51724138,34.03333333,37.45161289999999,34.82142857,33.58064516,33.68333333,33.3,31.8,27.5
243,-96.26,18.0,CDOOX,OAX,Miguel de la Madrid Hurtado Oax.,22.04310345,24.86111111,25.05833333,27.39166667,30.75,28.49166667,27.34677419,28.49166667,27.6,26.3,23.8,16.72413793,18.57407407,19.08333333,20.4,23.74193548,22.71666667,21.548387100000003,22.25,22.0,20.9,18.7,28.61666667,31.14814815,31.03333333,34.38333333,37.75806452,34.26666667,33.14516129,34.73333333,33.2,31.7,28.8
244,-96.41,18.23,TEMOX,OAX,Presidente Alemán Oax.,23.11111111,25.25,26.07758621,27.6,31.02419355,29.8,29.13709677,29.79032258,28.8,27.5,24.3,18.37037037,19.30357143,19.70689655,20.53333333,24.33870968,24.01666667,23.33870968,23.77419355,23.4,22.7,20.1,28.24137931,31.19642857,32.44827586,34.66666667,37.70967742,35.58333333,34.93548387,35.80645161,34.2,32.4,28.5
245,-98.57,18.11,CHSPB,PUE,Chila de la Sal Pue.,19.69354839,23.19642857,24.87096774,25.45,25.74193548,25.48333333,23.61290323,23.38333333,23.5,23.7,23.7,6.161290322999999,12.0,12.51612903,11.8,11.93548387,13.33333333,14.4516129,14.6,15.3,16.5,16.7,30.61290323,34.39285714,37.22580645,39.1,39.54838710000001,37.63333333,32.77419355,32.16666667,31.7,30.8,30.8
246,-98.26,18.2,PIXPB,PUE,Piaxtla Pue.,21.35483871,24.17857143,26.69354839,27.16666667,28.67741935,27.31666667,25.41935484,25.74193548,25.3,24.7,24.1,9.935483871,12.67857143,15.96774194,16.3,18.48387097,19.13333333,17.0,17.25806452,16.9,17.0,15.2,31.13333333,35.67857143,37.41935484,38.03333333,38.87096774,35.5,33.83870968,34.22580645,33.7,32.3,33.1
247,-98.78,18.45,TELPB,PUE,Teotlalco Pue.,21.14516129,22.58928571,26.34677419,26.65,26.61458333,25.825,25.66935484,25.45454545,24.8,24.3,23.7,8.129032257999999,9.410714286000001,14.77419355,15.2,14.91666667,14.35,14.72580645,14.90909091,15.8,16.0,14.3,33.41379310000001,35.76785714,37.91935484,38.1,38.3125,37.3,36.61290323,36.0,33.8,32.7,33.2
248,-97.4,18.48,TEHPB,PUE,Tehuacán Pue.,15.08064516,19.19642857,20.20967742,21.76666667,23.59677419,21.81666667,21.29032258,21.98387097,21.3,20.5,18.3,6.322580645,9.142857142999999,10.19354839,11.46666667,13.41935484,13.86666667,12.06451613,12.80645161,12.7,12.8,10.6,24.63103448,29.25,30.22580645,32.06666667,33.77419355,29.76666667,30.51612903,31.16129032,29.8,28.2,26.0
249,-98.58,18.52,CHIPB,PUE,Chietla Pue.,21.09677419,22.98214286,25.22580645,25.55,26.98387097,25.71666667,24.29032258,24.40322581,23.6,23.0,22.8,11.74193548,14.28571429,16.22580645,16.9,18.548387100000003,18.33333333,16.58064516,16.87096774,16.5,16.9,16.1,28.26206897,31.67857143,34.22580645,34.2,35.41935484,33.1,32.0,31.93548387,30.7,29.1,29.5
250,-98.54,18.77,HQCPB,PUE,Huaquechula Pue.,18.74193548,21.55357143,24.0,24.41666667,25.9137931,24.0,22.66129032,22.53333333,22.3,21.7,21.8,9.774193548,11.89285714,14.41935484,14.46666667,16.20689655,16.4,14.90322581,14.8,15.0,14.6,14.0,28.83333333,31.21428571,33.58064516,34.36666667,35.62068966,31.6,30.41935484,30.26666667,29.6,28.9,29.5
251,-97.75,18.88,TECPB,PUE,Tecamachalco Pue.,13.93548387,16.875,18.22580645,19.6,21.42857143,20.05,19.09677419,19.58333333,19.0,18.6,17.8,4.64516129,6.571428571,8.096774194,9.8,12.03571429,13.86666667,12.35483871,12.56666667,12.4,12.3,11.0,23.12068966,27.17857143,28.35483871,29.4,30.82142857,26.23333333,25.83870968,26.6,25.5,24.8,24.5
252,-98.11,18.91,BDDPB,PUE,Manuel Ávila Camacho Pue.,12.66129032,14.86607143,16.23387097,17.325,18.93518519,17.83333333,16.71774194,17.21774194,16.9,16.3,15.6,3.322580645,5.125,6.2258064520000005,7.533333333,9.518518519,11.13333333,9.693548387,10.22580645,9.5,10.1,7.5,22.51666667,24.60714286,26.24193548,27.11666667,28.35185185,24.53333333,23.74193548,24.20967742,24.3,22.5,23.8
253,-97.25,18.92,PCRPB,PUE,Paso Carretas Pue.,11.40322581,14.69642857,12.90740741,14.1,13.62903226,12.5,12.66129032,13.51129032,11.9,11.2,12.3,3.258064516,4.571428571,3.814814815,4.4,4.322580645,4.5,4.4193548389999995,4.483870968,4.3,4.3,4.4,20.44,24.82142857,22.0,23.8,22.93548387,20.5,20.90322581,22.53870968,19.5,18.1,20.2
254,-98.28,18.97,ECHPB,PUE,Echeverría Pue.,15.38709677,15.57142857,17.77419355,18.81666667,18.5,16.33333333,17.19354839,17.11290323,16.2,16.3,17.7,5.35483871,5.535714286,6.677419355,6.8,6.37037037,5.766666667000001,6.193548387000001,6.032258065,5.8,6.2,6.3,27.44,25.60714286,28.87096774,30.83333333,30.62962963,26.9,28.19354839,28.19354839,26.7,26.5,29.2
255,-97.44,18.99,CDSPB,PUE,Ciudad Serdán Pue.,12.37096774,15.30357143,15.40322581,16.41666667,17.75806452,17.3,15.88709677,16.1,15.8,15.7,15.1,2.903225806,6.142857143,6.096774194,7.4,9.0,9.833333332999999,8.0,7.833333333,8.1,8.6,7.2,21.9,24.46428571,24.70967742,25.43333333,26.51612903,24.76666667,23.77419355,24.36666667,23.4,22.7,23.0
256,-98.23,19.01,MAYPB,PUE,Mayorazgo 21 Poniente Pue.,14.84677419,17.86607143,19.83870968,20.47413793,21.451612899999997,20.34166667,19.61290323,19.87096774,19.5,18.5,18.2,5.435483871000001,8.232142857000001,10.35483871,11.29310345,12.70967742,13.18333333,12.09677419,12.40322581,12.0,11.4,10.1,24.93333333,27.5,29.32258065,29.65517241,30.19354839,27.5,27.12903226,27.33870968,27.0,25.5,26.3
257,-98.2,19.02,CNAPB,PUE,Conagua Pue.,15.87903226,17.79464286,18.97580645,19.46666667,21.16935484,20.09166667,19.37903226,19.94677419,19.4,18.8,18.6,6.661290322999999,9.017857142999999,10.35483871,11.26666667,13.82258065,13.51666667,12.38709677,12.82258065,12.3,11.7,10.7,26.82258065,26.57142857,27.59677419,27.66666667,28.51612903,26.66666667,26.37096774,27.07096774,26.6,25.8,26.4
